소방서 및 안전센터명,위도,경도,시도,시군구,상세주소,상위 본부명
부안소방서-격포-119 안전센터,35.6200453,126.47063,전북특별자치도,부안군,변산면 격포항길 64-17,전북소방본부
부안소방서-부안-119 안전센터,35.7296126,126.7119964,전북특별자치도,부안군,행안면 변산로 86,전북소방본부
고창소방서-고창_대산-119 안전센터,35.3398975,126.5983421,전북특별자치도,고창군,대산면 공음대산로 932,전북소방본부
고창소방서-흥덕-119 안전센터,35.5173233,126.7032481,전북특별자치도,고창군,흥덕면 문화2길 21,전북소방본부
고창소방서-무장-119 안전센터,35.4165734,126.5616561,전북특별자치도,고창군,무장면 무장남북로 20-5,전북소방본부
고창소방서-고창-119 안전센터,35.4328166,126.6878348,전북특별자치도,고창군,고창읍 녹두로 1294,전북소방본부
김제소방서-김제_금산-119 안전센터,35.7195645,126.9947134,전북특별자치도,김제시,금산면 금산사로 29,전북소방본부
김제소방서-만경-119 안전센터,35.8576647,126.8168582,전북특별자치도,김제시,만경읍 만경공단1길 7,전북소방본부
김제소방서-김제_교동-119 안전센터,35.7990078,126.8700945,전북특별자치도,김제시,벽성로 278,전북소방본부
남원소방서-순창-119 안전센터,35.3719725,127.1337975,전북특별자치도,순창군,순창읍 교성로 24,전북소방본부
남원소방서-금지-119 안전센터,35.3479137,127.3031294,전북특별자치도,남원시,금지면 요천로 430,전북소방본부
남원소방서-인월-119 안전센터,35.465424,127.602399,전북특별자치도,남원시,인월면 황산로 1828,전북소방본부
남원소방서-식정-119 안전센터,35.436712,127.4168295,전북특별자치도,남원시,요천로 1965,전북소방본부
정읍소방서-영원-119 안전센터,35.6521706,126.7842631,전북특별자치도,정읍시,영원면 영원로 1048,전북소방본부
정읍소방서-신태인-119 안전센터,35.6913586,126.8782291,전북특별자치도,정읍시,정신로 1241,전북소방본부
정읍소방서-시기-119 안전센터,35.5577854,126.8574034,전북특별자치도,정읍시,정읍남로 1421,전북소방본부
정읍소방서-하북-119 안전센터,35.5883098,126.8585211,전북특별자치도,정읍시,서부산업도로 507-5,전북소방본부
익산소방서-금마-119 안전센터,36.0761373,126.972043,전북특별자치도,익산시,함열읍 함열중앙로 133,전북소방본부
익산소방서-함열-119 안전센터,36.0019026,126.9388651,전북특별자치도,익산시,황등면 황등서로 55,전북소방본부
익산소방서-익산_모현-119 안전센터,35.9537295,126.9418022,전북특별자치도,익산시,배산로 181,전북소방본부
익산소방서-인화-119 안전센터,35.9282962,126.9545367,전북특별자치도,익산시,목천로 301,전북소방본부
익산소방서-익산_공단-119 안전센터,35.9471346,126.9769375,전북특별자치도,익산시,선화로 429,전북소방본부
익산소방서-남중-119 안전센터,35.9488441,126.9574688,전북특별자치도,익산시,인북로 226,전북소방본부
익산소방서-팔봉-119 안전센터,35.9623102,127.0052279,전북특별자치도,익산시,무왕로 1338,전북소방본부
군산소방서-대야-119 안전센터,35.9460532,126.820127,전북특별자치도,군산시,대야면 대야관통로 134,전북소방본부
군산소방서-소룡-119 안전센터,35.9744651,126.6786806,전북특별자치도,군산시,공단대로 632,전북소방본부
군산소방서-경암-119 안전센터,35.9817077,126.7356002,전북특별자치도,군산시,구암3.1로 147,전북소방본부
군산소방서-지곡-119 안전센터,35.9591013,126.7047587,전북특별자치도,군산시,백토로 223,전북소방본부
군산소방서-비응-119 안전센터,35.9438034,126.5408563,전북특별자치도,군산시,새만금북로 43,전북소방본부
군산소방서-군산_항만-119 안전센터,35.9713541,126.6281329,전북특별자치도,군산시,임해로 462,전북소방본부
군산소방서-금동-119 안전센터,35.989764,126.7072077,전북특별자치도,군산시,군산창길 1,전북소방본부
군산소방서-사정-119 안전센터,35.9628605,126.7510992,전북특별자치도,군산시,번영로 308 1층,전북소방본부
전주완산소방서-혁신-119 안전센터,35.8321503,127.0234766,전북특별자치도,완주군,이서면 지사제2로 12,전북소방본부
전주완산소방서-평화-119 안전센터,35.7862685,127.1338494,전북특별자치도,전주시 완산구,평화로 105,전북소방본부
전주완산소방서-노송-119 안전센터,35.822319,127.1560795,전북특별자치도,전주시 완산구,관선4길 38,전북소방본부
전주완산소방서-전주완산_교동-119 안전센터,35.8111758,127.15174,전북특별자치도,전주시 완산구,경기전길 183,전북소방본부
전주완산소방서-서부-119 안전센터,35.8148824,127.1022765,전북특별자치도,전주시 완산구,우전로 228,전북소방본부
전주완산소방서-전주완산_효자-119 안전센터,35.7993101,127.1164687,전북특별자치도,전주시 완산구,거마평로 73,전북소방본부
전주덕진소방서-전주덕진_고산-119 안전센터,35.9759488,127.2026117,전북특별자치도,완주군,고산면 고산로 49,전북소방본부
전주덕진소방서-아중-119 안전센터,35.835856,127.1637757,전북특별자치도,전주시 덕진구,진버들4길 16,전북소방본부
전주덕진소방서-봉동-119 안전센터,35.9440862,127.1272764,전북특별자치도,완주군,봉동읍 완주산단5로 89,전북소방본부
전주덕진소방서-삼례-119 안전센터,35.908925,127.070467,전북특별자치도,완주군,삼례읍 삼례역로 27,전북소방본부
전주덕진소방서-전미-119 안전센터,35.8818257,127.1286357,전북특별자치도,전주시 덕진구,과학로 144,전북소방본부
전주덕진소방서-팔복-119 안전센터,35.8505853,127.0822887,전북특별자치도,전주시 덕진구,온고을로 430,전북소방본부
김천소방서- 대광 -119 안전센터,36.1483961,128.1379623,경상북도,김천시,공단로 152-36,경북소방본부
김천소방서- 다수 -119 안전센터,36.1274006,128.072863,경상북도,김천시,영남대로 1246,경북소방본부
김천소방서- 지좌 -119 안전센터,36.1169739,128.1380632,경상북도,김천시,황산로 67,경북소방본부
경주소방서- 건천 -119 안전센터,35.8529154,129.1000625,경상북도,경주시,건천읍 내서로 1065,경북소방본부
경주소방서- 감포 -119 안전센터,35.8070943,129.5012811,경상북도,경주시,감포읍 감포로8길 14-6,경북소방본부
경주소방서- 경주_외동 -119 안전센터,35.7168596,129.327225,경상북도,경주시,외동읍 입실로1길 78-15,경북소방본부
경주소방서- 안강 -119 안전센터,35.9932263,129.2163,경상북도,경주시,안강읍 안강중앙로 146,경북소방본부
경주소방서- 용황 -119 안전센터,35.8753987,129.2171,경상북도,경주시,공단로 25,경북소방본부
경주소방서- 보문 -119 안전센터,35.8349487,129.2871,경상북도,경주시,경감로 587-8,경북소방본부
경주소방서- 불국사 -119 안전센터,35.78385,129.3274875,경상북도,경주시,불국신택지4길 4,경북소방본부
경주소방서- 경주_동부 -119 안전센터,35.845184,129.2113572,경상북도,경주시,중앙로 59,경북소방본부
경주소방서- 황오 -119 안전센터,35.8441404,129.228325,경상북도,경주시,알천남로 276,경북소방본부
포항남부소방서- 울릉 -119 안전센터,37.4841989,130.898164,경상북도,울릉군,울릉읍 울릉순환로 415,경북소방본부
포항남부소방서- 구룡포 -119 안전센터,35.9910264,129.5593892,경상북도,포항시 남구,구룡포읍 호미로 265,경북소방본부
포항남부소방서- 오천 -119 안전센터,35.9627421,129.4095977,경상북도,포항시 남구,오천읍 해병로 369,경북소방본부
포항남부소방서- 효자 -119 안전센터,36.0294554,129.3255323,경상북도,포항시 남구,지곡로212번길 45,경북소방본부
포항남부소방서- 연일 -119 안전센터,35.991618,129.3441,경상북도,포항시 남구,연일읍 철강로 10 (연일119안전센터),경북소방본부
포항남부소방서- 제철 -119 안전센터,35.9784402,129.3782944,경상북도,포항시 남구,철강로 360,경북소방본부
포항남부소방서- 해도 -119 안전센터,36.0235998,129.3686123,경상북도,포항시 남구,중앙로 118,경북소방본부
포항남부소방서- 일월 -119 안전센터,35.993357,129.4189413,경상북도,포항시 남구,동해안로 5890,경북소방본부
포항북부소방서- 장량 -119 안전센터,36.0887462,129.387693,경상북도,포항시 북구,법원로 158,경북소방본부
포항북부소방서- 흥해 -119 안전센터,36.1092057,129.350399,경상북도,포항시 북구,흥해읍 중성로 67,경북소방본부
포항북부소방서- 포항북부_덕산 -119 안전센터,36.0424889,129.3661245,경상북도,포항시 북구,중앙로 332,경북소방본부
영광소방서-홍농-119 안전센터,35.4023761,126.4490196,전라남도,영광군,홍농읍 홍농로 543,전남소방본부
영광소방서-영광-119 안전센터,35.262998,126.5090633,전라남도,영광군,영광읍 함영로 3508,전남소방본부
함평소방서-함평-119 안전센터,35.0524561,126.531043,전라남도,,대동면 함장로 1202-93,전남소방본부
무안소방서-남악-119 안전센터,34.8115198,126.4824986,전라남도,무안군,삼향읍 남악5로72번길81-18,전남소방본부
무안소방서-해제-119 안전센터,35.1124162,126.3010731,전라남도,무안군,해제면 현해로 1621,전남소방본부
무안소방서-일로-119 안전센터,34.8511543,126.4900393,전라남도,무안군,일로읍 삼일로 493-1,전남소방본부
무안소방서-무안-119 안전센터,34.994596,126.4665645,전라남도,무안군,무안읍 공항로 133,전남소방본부
영암소방서-영암-119 안전센터,34.798485,126.686061,전라남도,영암군,영암읍 월출로 46,전남소방본부
영암소방서-삼호-119 안전센터,34.76665,126.4392875,전라남도,영암군,삼호읍 나불로 192,전남소방본부
해남소방서-진도-119 안전센터,34.4730186,126.2472667,전라남도,진도군,진도읍 진도대로 6945,전남소방본부
해남소방서-고금-119 안전센터,34.4028813,126.8252902,전라남도,,고금면 고금동로 266,전남소방본부
해남소방서-완도-119 안전센터,34.3247265,126.741961,전라남도,완도군,완도읍 장보고대로 103,전남소방본부
해남소방서-송지-119 안전센터,34.3779937,126.5222002,전라남도,해남군,송지면 미야길 237-3,전남소방본부
해남소방서-해남-119 안전센터,34.5663365,126.607902,전라남도,해남군,해남읍 교육청길 82,전남소방본부
강진소방서-관산-119 안전센터,34.5649956,126.935376,전라남도,장흥군,관산읍 관산우회로 103,전남소방본부
강진소방서-장흥-119 안전센터,34.6744092,126.9099916,전라남도,장흥군,장흥읍 평화우산길 22,전남소방본부
강진소방서-강진-119 안전센터,34.6428648,126.7805563,전라남도,강진군,군동면 중앙로 223,전남소방본부
화순소방서-능주-119 안전센터,34.9960169,126.9499634,전라남도,화순군,능주면 지석로 1428,전남소방본부
화순소방서-동복-119 안전센터,35.0713857,127.1290623,전라남도,화순군,동복면 칠정1길 14,전남소방본부
화순소방서-화순-119 안전센터,35.0508743,126.9717497,전라남도,화순군,화순읍 학포로 2750,전남소방본부
보성소방서-홍교-119 안전센터,34.8466654,127.3544625,전라남도,보성군,벌교읍 홍암로 116-4,전남소방본부
보성소방서-보성-119 안전센터,34.7700888,127.0800904,전라남도,보성군,보성읍 송재로 160,전남소방본부
보성소방서-벌교-119 안전센터,34.8384641,127.3154896,전라남도,보성군,벌교읍 녹색로 5247,전남소방본부
고흥소방서-도양-119 안전센터,34.5259281,127.1412083,전라남도,고흥군,도양읍 녹동신항5길 4,전남소방본부
고흥소방서-과역-119 안전센터,34.6836183,127.3717007,전라남도,고흥군,과역면 석봉리 1599-1,전남소방본부
고흥소방서-고흥-119 안전센터,34.58155,127.2560125,전라남도,고흥군,풍양면 고흥로 1330,전남소방본부
담양소방서-삼계-119 안전센터,35.2552543,126.6671459,전라남도,장성군,삼계면 영장로 1632,전남소방본부
담양소방서-장성-119 안전센터,35.3204955,126.7997481,전라남도,장성군,장성읍 단풍로 204,전남소방본부
담양소방서-옥과-119 안전센터,35.2745652,127.1374677,전라남도,곡성군,옥과면 리문6길 29,전남소방본부
담양소방서-곡성-119 안전센터,35.2772855,127.2893953,전라남도,곡성군,곡성읍 학교로 7,전남소방본부
담양소방서-담양-119 안전센터,35.3181032,126.9731342,전라남도,담양군,담양읍 추성로 1232,전남소방본부
광양소방서-광영-119 안전센터,34.9587793,127.7203004,전라남도,광양시,금영로 87(광영동),전남소방본부
광양소방서-금호-119 안전센터,34.9366336,127.7253086,전라남도,광양시,희망길 12-12(금호동),전남소방본부
광양소방서-중마-119 안전센터,34.9400659,127.6977236,전라남도,광양시,중마중앙로 109,전남소방본부
나주소방서-이창-119 안전센터,34.9949596,126.7064625,전라남도,나주시,이창택지길 6-13,전남소방본부
나주소방서-경현-119 안전센터,35.027854,126.7098142,전라남도,나주시,예향로 4201,전남소방본부
순천소방서-구례-119 안전센터,35.2024307,127.4700757,전라남도,구례군,구례읍 양정4길 37,전남소방본부
순천소방서-승주-119 안전센터,35.0194333,127.3729,전라남도,순천시,승주읍 승평길 19,전남소방본부
순천소방서-연향-119 안전센터,34.9447788,127.5170904,전라남도,순천시,연향1로 26,전남소방본부
칠곡소방서- 석적 -119 안전센터,36.0735507,128.4237869,경상북도,칠곡군,석적읍 유학로 140,경북소방본부
칠곡소방서- 칠곡_가산 -119 안전센터,36.0458643,128.5204965,경상북도,칠곡군,가산면 다부원1길 57,경북소방본부
칠곡소방서- 칠곡_금산 -119 안전센터,35.9677825,128.4170822,경상북도,칠곡군,왜관읍 공단로 194,경북소방본부
칠곡소방서- 칠곡_북삼 -119 안전센터,36.0668333,128.3373375,경상북도,칠곡군,북삼읍 안산2길 46,경북소방본부
칠곡소방서- 왜관 -119 안전센터,35.99581,128.388162,경상북도,칠곡군,기산면 칠곡대로 1216,경북소방본부
성주소방서- 선남(신설) -119 안전센터,35.8823816,128.3667444,경상북도,성주군,선남면 도성3길 39-17,경북소방본부
성주소방서- 성주 -119 안전센터,35.933968,128.304763,경상북도,성주군,성주읍 주산로 193,경북소방본부
고령소방서- 다산 -119 안전센터,35.8152431,128.4349726,경상북도,고령군,다산면 다산로 506,경북소방본부
고령소방서- 대가야 -119 안전센터,35.7240226,128.268698,경상북도,고령군,대가야읍 벽화길18,경북소방본부
경산소방서- 경산_금천 -119 안전센터,35.6900533,128.895256,경상북도,청도군,금천면 청려로 4363,경북소방본부
경산소방서- 풍각 -119 안전센터,35.6389405,128.6176812,경상북도,청도군,풍각면 송서로 64,경북소방본부
경산소방서- 청도 -119 안전센터,35.64829,128.7632769,경상북도,청도군,청도읍 중앙로 192-34,경북소방본부
영덕소방서- 영해 -119 안전센터,36.5424173,129.395716,경상북도,영덕군,영해면 창수영해로 481,경북소방본부
영덕소방서- 강구 -119 안전센터,36.3514031,129.3747267,경상북도,영덕군,강구면 강산로 38,경북소방본부
영덕소방서- 영덕 -119 안전센터,36.4167177,129.3709949,경상북도,영덕군,영덕읍 경동로 8401,경북소방본부
의성소방서- 의흥 -119 안전센터,36.1767301,128.7139398,경상북도,군위군,의흥면 읍내길 23,경북소방본부
의성소방서- 군위 -119 안전센터,36.2075719,128.5603831,경상북도,군위군,군위읍 군위공단길 65,경북소방본부
의성소방서- 안계 -119 안전센터,36.382774,128.441113,경상북도,의성군,안계면 안계길 100,경북소방본부
의성소방서- 의성 -119 안전센터,36.3582737,128.6991125,경상북도,의성군,의성읍 홍술로 187,경북소방본부
의성소방서- 의성_봉양 -119 안전센터,36.3100667,128.5989,경상북도,의성군,봉양면 경북대로 4741,경북소방본부
경산소방서- 진량 -119 안전센터,35.8712926,128.8268746,경상북도,경산시,진량읍 공단2로 72,경북소방본부
경산소방서- 하양 -119 안전센터,35.9150987,128.8258125,경상북도,경산시,하양읍 대경로 793,경북소방본부
경산소방서- 경산_중앙 -119 안전센터,35.8186917,128.7407375,경상북도,경산시,장산로 143,경북소방본부
경산소방서- 압량 -119 안전센터,35.8385284,128.7696707,경상북도,경산시,압량면 김유신로 12,경북소방본부
문경소방서- 도청(신설) -119 안전센터,36.5758436,128.4679449,경상북도,예천군,호명면 도청대로 19,경북소방본부
문경소방서- 지보 -119 안전센터,36.538492,128.38275,경상북도,예천군,지보면 지보로 247,경북소방본부
문경소방서- 문경_예천 -119 안전센터,36.6481431,128.4634264,경상북도,예천군,예천읍 양궁로 61-12,경북소방본부
문경소방서- 문경 -119 안전센터,36.7348329,128.1025116,경상북도,문경시,문경읍 새재로 501,경북소방본부
문경소방서- 가은 -119 안전센터,36.6422225,128.0626848,경상북도,문경시,가은읍 가은로 126,경북소방본부
문경소방서- 모전 -119 안전센터,36.5962674,128.1879504,경상북도,문경시,모전로 173,경북소방본부
문경소방서- 점촌 -119 안전센터,36.6103491,128.2097175,경상북도,문경시,중앙로 305,경북소방본부
상주소방서- 화서(신설) -119 안전센터,36.4462654,127.9481595,경상북도,상주시,화서면 상현무동길 5,경북소방본부
상주소방서- 청리 -119 안전센터,36.3184917,128.126225,경상북도,상주시,청리면 마공공단로 152,경북소방본부
상주소방서- 함창 -119 안전센터,36.5664733,128.1783932,경상북도,상주시,함창읍 가야로 46-1,경북소방본부
상주소방서- 서성 -119 안전센터,36.4196428,128.159516,경상북도,상주시,상산로 322,경북소방본부
영천소방서- 영천_금호 -119 안전센터,35.9137904,128.8874625,경상북도,영천시,금호읍 오계공단길 5,경북소방본부
영천소방서- 영천_동부 -119 안전센터,35.9775633,128.9577514,경상북도,영천시,호국로 187,경북소방본부
영주소방서- 명호 -119 안전센터,36.8582283,128.901743,경상북도,봉화군,명호면 도천길 18-46,경북소방본부
영주소방서- 춘양 -119 안전센터,36.9218064,128.9209069,경상북도,봉화군,춘양면 소천로 22,경북소방본부
영주소방서- 봉화 -119 안전센터,36.8999836,128.7354965,경상북도,봉화군,봉화읍 문수로 42,경북소방본부
영주소방서- 풍기 -119 안전센터,36.8732235,128.5191304,경상북도,영주시,풍기읍 기주로 159,경북소방본부
영주소방서- 가흥 -119 안전센터,36.8207832,128.6190117,경상북도,영주시,선비로 181,경북소방본부
영주소방서- 문수 -119 안전센터,36.7919351,128.6331219,경상북도,영주시,문수면 적서로448번길17,경북소방본부
구미소방서- 고아 -119 안전센터,36.1996124,128.3394372,경상북도,구미시,고아읍 선산대로 821,경북소방본부
구미소방서- 구미_옥계 -119 안전센터,36.1389071,128.4394,경상북도,구미시,산동면 산호대로41길 4,경북소방본부
구미소방서- 상림 -119 안전센터,36.0901054,128.3603804,경상북도,구미시,상림로 45,경북소방본부
구미소방서- 해평 -119 안전센터,36.1988929,128.3911125,경상북도,구미시,해평면 강동로 1663,경북소방본부
구미소방서- 선산 -119 안전센터,36.2394263,128.3049875,경상북도,구미시,선산읍 선산대로 1400-13,경북소방본부
구미소방서- 인동 -119 안전센터,36.1061039,128.4183815,경상북도,구미시,이계북로 147,경북소방본부
구미소방서- 구미_봉곡 -119 안전센터,36.1546317,128.3153912,경상북도,구미시,봉곡동로 48,경북소방본부
구미소방서- 원평 -119 안전센터,36.1287458,128.340594,경상북도,구미시,산업로 174,경북소방본부
구미소방서- 구미_송정 -119 안전센터,36.1142427,128.3510575,경상북도,구미시,백산로 207,경북소방본부
나주소방서-빛가람-119 안전센터,35.0131156,126.7960434,전라남도,나주시,그린로 296,전남소방본부
구미소방서- 구미_공단 -119 안전센터,36.110565,128.376463,경상북도,구미시,수출대로 112,경북소방본부
안동소방서- 안동_입암 -119 안전센터,36.5980987,129.0870875,경상북도,영양군,입암면 입암로 153,경북소방본부
안동소방서- 진보 -119 안전센터,36.5212831,129.0395377,경상북도,청송군,진보면 청송로 6346,경북소방본부
안동소방서- 영양 -119 안전센터,36.6595421,129.1164169,경상북도,영양군,영양읍 군민회관길 42-14,경북소방본부
안동소방서- 청송 -119 안전센터,36.4338912,129.0418702,경상북도,청송군,청송읍 길안청송로 1630,경북소방본부
안동소방서- 안동_옥동 -119 안전센터,36.5587276,128.694259,경상북도,안동시,광명로 85,경북소방본부
안동소방서- 풍산 -119 안전센터,36.5803512,128.5818934,경상북도,안동시,풍산읍 풍산태사로 1162,경북소방본부
안동소방서- 용상 -119 안전센터,36.5507917,128.7617375,경상북도,안동시,마들6길 27,경북소방본부
안동소방서- 법흥 -119 안전센터,36.5610479,128.7373187,경상북도,안동시,육사로 301,경북소방본부
김천소방서- 아포 -119 안전센터,36.1665883,128.2549882,경상북도,김천시,아포읍 아포공단길 45,경북소방본부
김천소방서- 지례 -119 안전센터,35.9900642,128.0305826,경상북도,김천시,지례면 장터길 115,경북소방본부
거창소방서-위천-119 안전센터,35.7492412,127.8326884,경상남도,거창군,위천면 원학길 321,경남소방본부
거창소방서-대평-119 안전센터,35.6778157,127.923258,경상남도,거창군,거창읍 거함대로 3324,경남소방본부
함양소방서-안의-119 안전센터,35.6291646,127.8103657,경상남도,함양군,안의면 금성길 19,경남소방본부
함양소방서-함양-119 안전센터,35.5099728,127.732318,경상남도,함양군,함양읍 인당 강변길 58,경남소방본부
산청소방서-단성-119 안전센터,35.2978051,127.9583312,경상남도,산청군,단성면 사직단로 447-8,경남소방본부
산청소방서-산청-119 안전센터,35.4152328,127.883415,경상남도,산청군,산청읍 중앙로 76-7,경남소방본부
하동소방서-진교-119 안전센터,35.0254164,127.9012773,경상남도,하동군,진교면 진양로 27,경남소방본부
하동소방서-하동-119 안전센터,35.0621457,127.7743417,경상남도,하동군,적량면 공설운동장로 169,경남소방본부
하동소방서-금성-119 안전센터,34.9779414,127.7955629,경상남도,하동군,금성면 금성로 15,경남소방본부
남해소방서-삼동-119 안전센터,34.8296989,128.0060976,경상남도,남해군,삼동면 동부대로 1795,경남소방본부
남해소방서-남해-119 안전센터,34.8292456,127.8927337,경상남도,남해군,남해읍 스포츠로 81,경남소방본부
고성소방서-거류-119 안전센터,35.0011933,128.4029005,경상남도,고성군,거류면 봉암 1길 9,경남소방본부
고성소방서-고성-119 안전센터,34.9811871,128.3308053,경상남도,고성군,고성읍 남해안대로 2670,경남소방본부
창녕소방서-부곡-119 안전센터,35.4376812,128.5887644,경상남도,창녕군,부곡면 원앙로 184,경남소방본부
창녕소방서-남지-119 안전센터,35.3949422,128.4809099,경상남도,창녕군,남지읍 동포로 64,경남소방본부
창녕소방서-창녕-119 안전센터,35.5504487,128.4791275,경상남도,창녕군,대지면 우포2로 1097,경남소방본부
함안소방서-군북-119 안전센터,35.2645621,128.3432835,경상남도,함안군,군북면 함마대로 760,경남소방본부
함안소방서-칠원-119 안전센터,35.3118526,128.5138627,경상남도,함안군,칠원읍 용산2길 121,경남소방본부
함안소방서-가야-119 안전센터,35.2862569,128.4000954,경상남도,함안군,가야읍 선왕길 59,경남소방본부
의령소방서-부림-119 안전센터,35.4637394,128.3147269,경상남도,의령군,부림면 대한로 1666,경남소방본부
의령소방서-의령-119 안전센터,35.3194971,128.2483146,경상남도,의령군,의령읍 의병로 108-17,경남소방본부
양산소방서-평산-119 안전센터,35.3750205,129.1468574,경상남도,양산시,내연4길 9,경남소방본부
양산소방서-중부-119 안전센터,35.3373286,129.028969,경상남도,양산시,양산역 6길 27,경남소방본부
양산소방서-하북-119 안전센터,35.4631405,129.0801792,경상남도,양산시,하북면 양산대로 2255-38,경남소방본부
양산소방서-물금-119 안전센터,35.3343154,129.0105125,경상남도,양산시,물금읍 황산로 719,경남소방본부
양산소방서-웅상-119 안전센터,35.3979787,129.1624897,경상남도,양산시,웅상대로 1120,경남소방본부
양산소방서-중앙-119 안전센터,35.3521171,129.0424488,경상남도,양산시,신기로 13,경남소방본부
거제소방서-동부-119 안전센터,34.7753658,128.6413144,경상남도,거제시,동부면 거제대로 957,경남소방본부
거제소방서-연초-119 안전센터,34.9122487,128.6526375,경상남도,거제시,연초면 거제북로1,경남소방본부
거제소방서-거제-119 안전센터,34.8472474,128.5890013,경상남도,거제시,거제면 거제남서로 3429,경남소방본부
거제소방서-신현-119 안전센터,34.8757913,128.6268602,경상남도,거제시,계룡로 52,경남소방본부
거제소방서-옥포-119 안전센터,34.8961117,128.6861685,경상남도,거제시,진목로 1,경남소방본부
거제소방서-장승포-119 안전센터,34.8713071,128.7288375,경상남도,거제시,능포로 77,경남소방본부
밀양소방서-산동-119 안전센터,35.5097466,128.8372991,경상남도,밀양시,산외면 산외로 679,경남소방본부
밀양소방서-삼랑진-119 안전센터,35.384041,128.8228596,경상남도,밀양시,삼랑진읍 삼랑진로 16-3,경남소방본부
밀양소방서-가곡-119 안전센터,35.478479,128.7645968,경상남도,밀양시,용두로 5,경남소방본부
밀양소방서-하남-119 안전센터,35.3684259,128.7331582,경상남도,밀양시,하남읍 명례로 108,경남소방본부
밀양소방서-삼문-119 안전센터,35.4829448,128.7533477,경상남도,밀양시,밀양대로 1760,경남소방본부
김해서부소방서-주촌-119 안전센터,35.2350849,128.844682,경상남도,김해시,주촌면 서부로 1784,경남소방본부
김해서부소방서-한림-119 안전센터,35.3232506,128.8003908,경상남도,김해시,한림면 한림로 401번길 50,경남소방본부
김해서부소방서-진례-119 안전센터,35.2526304,128.7531644,경상남도,김해시,진례면 담안로 50,경남소방본부
김해서부소방서-진영-119 안전센터,35.3066384,128.7353516,경상남도,김해시,진영읍 장등로 4,경남소방본부
김해동부소방서-북부-119 안전센터,35.2629272,128.8676075,경상남도,김해시,해반천로 166,경남소방본부
김해동부소방서-생림-119 안전센터,35.333723,128.8473218,경상남도,김해시,생림면 봉림로 106,경남소방본부
김해동부소방서-상동-119 안전센터,35.3120169,128.9378691,경상남도,김해시,상동면 상동로 637,경남소방본부
김해동부소방서-내외-119 안전센터,35.2349618,128.8655037,경상남도,김해시,내외로 77,경남소방본부
김해동부소방서-동상-119 안전센터,35.2337663,128.8826591,경상남도,김해시,분성로 335번지 38-1,경남소방본부
나주소방서-남평-119 안전센터,35.0413565,126.8461274,전라남도,나주시,남평읍 지석로 106,전남소방본부
김해동부소방서-삼정-119 안전센터,35.2285999,128.9011692,경상남도,김해시,김해대로 2507,경남소방본부
사천소방서-곤양-119 안전센터,35.0555251,127.9542693,경상남도,사천시,곤양면 곤북로 64,경남소방본부
사천소방서-사천읍-119 안전센터,35.0876904,128.0876125,경상남도,사천시,사천읍 무산로 21,경남소방본부
사천소방서-사남-119 안전센터,35.0642725,128.0670357,경상남도,사천시,사남면 공단2로 53,경남소방본부
사천소방서-동금-119 안전센터,34.9331486,128.0797505,경상남도,사천시,남일로 29,경남소방본부
통영소방서-도남-119 안전센터,34.8283404,128.4322518,경상남도,통영시,도남로257,경남소방본부
통영소방서-서호-119 안전센터,34.8423298,128.4191837,경상남도,통영시,중앙로 91-8,경남소방본부
통영소방서-무전-119 안전센터,34.8592858,128.4208027,경상남도,통영시,원문로 71,경남소방본부
통영소방서-죽림-119 안전센터,34.8835311,128.419018,경상남도,통영시,광도면 죽림4로 49,경남소방본부
진주소방서-문산-119 안전센터,35.158779,128.1635993,경상남도,진주시,문산읍 월아산로 979,경남소방본부
진주소방서-평거-119 안전센터,35.1741132,128.058799,경상남도,진주시,순환로 565,경남소방본부
진주소방서-천전-119 안전센터,35.1828548,128.0940858,경상남도,진주시,강남로 167번길 16,경남소방본부
진주소방서-중앙-119 안전센터,35.195894,128.0745664,경상남도,진주시,북장대로 64번길 14,경남소방본부
진주소방서-상대-119 안전센터,35.1803367,128.1184029,경상남도,진주시,동진로 249,경남소방본부
울진소방서- 온정 -119 안전센터,36.7211262,129.3475766,경상북도,울진군,온정면 백암온천로 1315,경북소방본부
울진소방서- 후포 -119 안전센터,36.6891646,129.4452479,경상북도,울진군,후포면 실배길 28-1,경북소방본부
울진소방서- 죽변 -119 안전센터,37.054815,129.4125592,경상북도,울진군,죽변면 하죽로 1841,경북소방본부
울진소방서- 울진 -119 안전센터,36.9935345,129.3945309,경상북도,울진군,울진읍 울진북로 508,경북소방본부
시흥소방서-은행-119 안전센터,37.4393945,126.793286,경기도,시흥시,대은로 4 시흥소방서 은행119안전센터,경기재난본부
목포소방서-하당-119 안전센터,34.8098538,126.4305022,전라남도,목포시,삼향천로 110 목포소방서119구조대,전남소방본부
원주소방서-단구-119 안전센터,37.330536,127.9614552,강원특별자치도,원주시,강변로 255 단구119안전센터,강원소방본부
경산소방서- 자인 -119 안전센터,35.8215624,128.8261761,경상북도,경산시,자인면 금학로 25-11 자인119안전센터,경북소방본부
세종소방서-한솔-119 안전센터,36.4805048,127.25919,세종특별자치시,,노을3로 29 첫마을안전센터,세종소방본부
전주완산소방서-임실-119 안전센터,35.6133606,127.2832702,전북특별자치도,임실군,임실읍 봉황8길 31 임실소방파출소,전북소방본부
춘천소방서-사내-119 안전센터,38.0680826,127.5249349,강원특별자치도,화천군,사내면 문화마을1길 6 사내소방서,강원소방본부
