fire_id,위도,경도,고도(m),경사도(도),사면방향_sin,사면방향_cos,TPI(지형위치지수),TWI(지형다습지수),임도거리_km,소방서거리_km,소방용수거리_km,산불소화시설거리_km,임도취약점수,소방서취약점수,소방용수취약점수,산불소화시설취약점수,경사취약점수,고도취약점수,진화접근취약점수,접근취약등급
F_000070,37.62649758067207,126.93011245991792,74.46099,7.81735046242178,0.9911060892514648,0.133074114119417,4.6114044,1.7058687210083008,15.524046707244846,0.9320644998107024,0.08626196555631058,5.2036999782764255,77.62023353622422,3.1068816660356746,0.8626196555631058,17.34566659425475,26.057834874739267,14.892197999999999,30.032213701799158,낮음
F_000071,37.61801680946216,126.9433290575845,299.93054,7.790636859486089,-0.9967813349913156,-0.080168386617983,12.547241,2.111823797225952,16.42083970480805,2.0145321996113243,0.7329447780360431,3.693193349648393,82.10419852404026,6.715107332037748,7.3294477803604305,12.310644498827976,25.968789531620295,59.986108,34.88295160767794,낮음
F_000072,37.61801680946216,126.9433290575845,299.93054,7.790636859486089,-0.9967813349913156,-0.080168386617983,12.547241,2.111823797225952,16.42083970480805,2.0145321996113243,0.7329447780360431,3.693193349648393,82.10419852404026,6.715107332037748,7.3294477803604305,12.310644498827976,25.968789531620295,59.986108,34.88295160767794,낮음
F_000073,37.625761460822055,126.93019577545498,68.17833,8.378964458390639,0.8317623998243839,0.5551317953769012,1.6545792,2.964160203933716,15.605087451038349,0.9662264047798373,0.042698853077283085,5.145273758036668,78.02543725519175,3.2207546825994573,0.42698853077283083,17.150912526788893,27.929881527968796,13.635666000000002,30.184588151047194,낮음
F_000074,37.61801680946216,126.9433290575845,299.93054,7.790636859486089,-0.9967813349913156,-0.080168386617983,12.547241,2.111823797225952,16.42083970480805,2.0145321996113243,0.7329447780360431,3.693193349648393,82.10419852404026,6.715107332037748,7.3294477803604305,12.310644498827976,25.968789531620295,59.986108,34.88295160767794,낮음
F_000075,37.62456143046396,126.93225688140676,69.53651,5.271445334872634,-0.2303291119975355,0.9731127890262397,2.2385483,2.539867162704468,15.72528522122467,1.187972863026752,0.12496582407953345,4.918337235586061,78.62642610612335,3.9599095434225067,1.2496582407953345,16.394457451953535,17.571484449575443,13.907302000000001,29.541523551431144,낮음
F_000076,37.62098364673934,126.93089014103973,51.090435,3.2758950595632728,-0.8236219281869331,-0.5671392416414494,0.25963593,2.8673408031463623,16.130402729108702,1.3073306912474576,0.09487821386038187,4.771865659086346,80.6520136455435,4.357768970824859,0.9487821386038187,15.906218863621154,10.919650198544243,10.218086999999999,29.24571651494638,낮음
F_000077,37.62586304871758,126.917843220495,40.61418,2.6589905386793578,-0.1790886264291182,0.983832945109957,-1.7457352,6.843008518218994,15.716671932998567,0.40114595725315655,0.009460144541056072,6.041409826083409,78.58335966499284,1.337153190843855,0.09460144541056072,20.138032753611363,8.86330179559786,8.122836,28.174535719350224,낮음
F_000078,37.55687265103805,127.11230617206944,28.797884,12.247189896407733,-0.8225802714693495,0.568649010365279,-3.1666622,2.946871519088745,18.587507585554818,1.4960396486015486,0.6379076514703704,1.2038833868433483,92.93753792777409,4.986798828671828,6.379076514703705,4.012944622811161,40.82396632135911,5.7595768,35.12675361256492,보통
F_000079,37.65241883761401,127.02560804445186,56.976017,6.8843629283395575,0.047378668472684,0.9988770003227402,-2.6734123,5.359453678131104,14.462077061020516,0.4815520937301456,0.06540223448251291,4.963966844180967,72.31038530510257,1.605173645767152,0.6540223448251291,16.54655614726989,22.947876427798526,11.3952034,27.49148602451956,낮음
F_000080,37.61644981260324,126.97064893622849,344.86218,18.13084048138431,-0.3940240661415337,0.919100122566248,16.10727,0.786163866519928,16.771481710983736,1.4709576624882763,0.18445612963176095,2.282287591448354,83.85740855491868,4.903192208294254,1.8445612963176095,7.607625304827846,60.436134937947706,68.972436,37.14015235691692,보통
F_000081,37.55768891620368,127.09612950083142,87.34919,13.931189392113696,0.9976252512497874,-0.068875671095087,-1.8388214,1.6177542209625244,18.92419774006108,2.936210192548883,0.029001975955090593,0.39403730337802056,94.6209887003054,9.787367308496277,0.2900197595509059,1.3134576779267353,46.43729797371232,17.469838,36.11601437276129,보통
F_000082,37.59732765338505,126.95489819597128,72.88042,8.92972826675768,-0.5353516798561089,0.8446292552802338,-1.3490372,3.122452735900879,18.749032211257912,0.7203156409073851,0.029852816315609577,1.7507422742129484,93.74516105628956,2.4010521363579502,0.29852816315609576,5.835807580709828,29.765760889192265,14.576084,33.244215802815376,낮음
